Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
side,-0.02,-0.99,0.19,0.49,0.37,-0.37,-26.00,2.00,20.00
side,-0.01,-0.99,0.20,-3.60,0.73,0.61,-26.00,1.00,21.00
side,-0.01,-0.99,0.20,-10.86,1.28,1.89,-26.00,4.00,17.00
side,-0.01,-0.99,0.21,3.54,-1.16,-0.85,-25.00,5.00,17.00
side,-0.01,-0.99,0.16,0.18,-1.65,0.12,-25.00,2.00,20.00
side,-0.01,-0.99,0.21,1.53,-1.89,-0.31,-27.00,2.00,21.00
side,-0.01,-0.99,0.21,0.31,0.37,-0.24,-27.00,4.00,22.00
side,-0.01,-1.00,0.21,-1.34,-0.49,0.00,-26.00,5.00,21.00
side,-0.01,-0.99,0.22,-1.10,0.55,0.06,-24.00,4.00,20.00
side,-0.01,-0.99,0.22,-4.15,0.55,0.49,-28.00,2.00,21.00
side,-0.01,-0.99,0.23,-2.20,0.06,0.18,-24.00,4.00,25.00
side,-0.01,-0.99,0.23,0.92,-0.18,-0.31,-25.00,2.00,20.00
side,-0.01,-0.99,0.23,1.77,-0.61,-0.85,-26.00,2.00,25.00
side,-0.01,-0.99,0.23,-1.22,0.31,0.00,-25.00,5.00,21.00
side,-0.01,-0.98,0.23,-0.55,0.06,-0.06,-24.00,2.00,23.00
side,-0.01,-0.98,0.24,-0.49,-0.79,-0.24,-26.00,1.00,20.00
side,-0.01,-0.99,0.23,4.39,0.12,-0.85,-24.00,3.00,23.00
side,-0.01,-0.98,0.26,-9.58,-3.48,2.32,-25.00,3.00,20.00
side,-0.01,-0.98,0.25,0.12,-0.06,-0.18,-25.00,2.00,23.00
side,-0.01,-0.98,0.25,-0.98,0.00,0.06,-26.00,4.00,24.00
side,-0.01,-0.98,0.25,-1.59,0.06,0.06,-24.00,2.00,26.00
side,-0.01,-0.98,0.26,-0.85,0.06,0.06,-26.00,5.00,24.00
side,-0.01,-0.97,0.27,-6.04,-0.49,0.92,-23.00,6.00,26.00
side,-0.01,-0.97,0.27,-0.85,0.31,0.00,-25.00,2.00,23.00
side,-0.01,-0.97,0.27,0.55,0.31,-0.12,-24.00,4.00,25.00
side,-0.01,-0.97,0.27,3.23,0.06,-0.37,-23.00,8.00,25.00
side,-0.01,-0.98,0.26,0.24,0.00,-0.06,-24.00,3.00,23.00
side,-0.01,-0.98,0.26,0.79,0.24,-0.24,-24.00,3.00,25.00
side,-0.01,-0.98,0.26,-4.33,-0.12,0.49,-25.00,2.00,21.00
side,-0.00,-0.97,0.28,-0.79,0.61,-0.24,-25.00,2.00,28.00
side,-0.00,-0.97,0.28,0.85,0.31,-0.18,-22.00,4.00,26.00
side,-0.01,-0.97,0.27,1.16,-0.12,-0.18,-24.00,2.00,22.00
side,-0.01,-0.99,0.25,4.64,2.75,-0.06,-22.00,1.00,21.00
side,-0.00,-1.00,0.19,14.04,15.93,-4.39,-25.00,3.00,22.00
side,0.00,-0.97,0.20,22.52,7.63,1.46,-28.00,1.00,18.00
side,0.00,-1.00,0.11,1.28,20.26,-2.32,-30.00,-5.00,16.00
side,-0.00,-1.00,0.11,-8.18,24.17,-3.97,-28.00,-5.00,12.00
side,0.01,-0.99,0.21,0.00,-0.79,0.06,-28.00,-8.00,15.00
side,-0.00,-1.00,0.17,-1.16,0.24,-0.73,-26.00,-9.00,16.00
side,0.00,-1.00,0.14,2.44,-0.49,-1.10,-28.00,-8.00,13.00
side,-0.00,-1.00,0.15,-0.67,0.06,-0.06,-28.00,-8.00,13.00
side,-0.00,-1.00,0.15,-0.85,-1.22,2.38,-27.00,-6.00,17.00
side,0.00,-1.00,0.15,0.00,0.49,-0.37,-25.00,-8.00,18.00
side,0.00,-1.00,0.15,-0.37,0.24,-0.18,-28.00,-5.00,17.00
side,0.00,-1.00,0.16,0.49,-5.19,0.31,-26.00,-8.00,16.00
side,0.00,-1.00,0.15,-1.40,-0.12,-0.06,-29.00,-5.00,14.00
side,0.01,-0.99,0.19,-9.83,-4.03,2.32,-25.00,-7.00,17.00
side,0.01,-0.99,0.19,0.00,0.00,-0.24,-25.00,-7.00,20.00
side,0.01,-0.99,0.19,0.18,-0.06,-0.43,-24.00,-7.00,16.00
side,0.00,-0.99,0.18,3.54,0.37,-0.79,-27.00,-6.00,12.00
side,0.00,-1.00,0.18,7.26,0.12,-1.04,-26.00,-7.00,18.00
side,0.00,-1.00,0.14,1.28,1.95,-0.61,-26.00,-7.00,13.00
side,0.00,-1.00,0.16,2.14,0.00,-0.55,-26.00,-7.00,17.00
side,0.00,-1.00,0.17,-1.10,-0.37,0.18,-27.00,-8.00,18.00
side,0.00,-1.00,0.17,0.55,0.24,-0.06,-25.00,-8.00,17.00
side,0.00,-1.00,0.17,3.54,0.18,-0.61,-24.00,-7.00,15.00
side,0.00,-1.00,0.16,0.85,0.31,-0.31,-28.00,-4.00,14.00
side,0.00,-1.00,0.16,2.56,0.18,-0.49,-26.00,-5.00,19.00
side,0.00,-1.00,0.15,0.73,2.26,-0.67,-28.00,-8.00,16.00
side,0.00,-1.00,0.16,-0.12,0.12,-0.18,-26.00,-7.00,16.00
side,0.00,-1.00,0.15,0.49,0.18,-0.06,-26.00,-8.00,21.00
side,0.00,-1.00,0.16,-0.79,-0.18,0.06,-28.00,-6.00,13.00
side,0.00,-1.00,0.15,-0.37,-0.12,0.00,-29.00,-5.00,15.00
side,0.00,-1.00,0.16,-0.73,0.00,0.06,-27.00,-8.00,15.00
side,0.00,-1.00,0.16,-1.59,-0.12,0.18,-26.00,-8.00,19.00
side,0.00,-1.00,0.16,0.98,0.31,-0.18,-25.00,-7.00,15.00
side,0.00,-1.00,0.17,-1.53,-2.38,0.43,-29.00,-6.00,15.00
side,0.00,-1.00,0.16,-0.49,0.24,0.06,-29.00,-7.00,15.00
side,0.00,-1.00,0.16,-1.34,0.06,0.18,-27.00,-6.00,16.00
side,0.00,-1.00,0.16,-2.26,0.24,0.24,-28.00,-6.00,16.00
side,0.00,-1.00,0.16,0.43,0.06,-0.06,-27.00,-6.00,15.00
side,0.00,-1.00,0.16,-3.23,0.00,0.31,-28.00,-9.00,19.00
side,0.00,-1.00,0.16,0.73,0.12,-0.24,-27.00,-7.00,13.00
side,0.00,-1.00,0.17,-0.12,0.06,-0.12,-27.00,-9.00,17.00
side,0.00,-1.00,0.17,1.28,0.12,-0.31,-27.00,-7.00,18.00
side,0.00,-1.00,0.17,0.49,0.06,-0.12,-25.00,-8.00,20.00
side,0.00,-1.00,0.17,1.04,0.06,-0.24,-25.00,-8.00,13.00
side,0.00,-1.00,0.17,-0.37,0.18,0.06,-28.00,-6.00,13.00
side,0.01,-1.00,0.16,-0.61,0.12,-0.06,-27.00,-6.00,15.00
side,0.00,-1.00,0.16,0.12,0.18,-0.18,-26.00,-6.00,19.00
side,0.00,-1.00,0.16,-0.37,-0.12,-0.18,-27.00,-5.00,17.00
side,0.00,-1.00,0.17,0.55,-0.24,-0.06,-26.00,-6.00,16.00
side,0.01,-1.00,0.16,-1.53,0.06,0.18,-28.00,-5.00,15.00
side,0.00,-1.00,0.16,-0.98,0.37,0.00,-28.00,-6.00,18.00
side,0.00,-1.00,0.16,-2.20,-0.61,0.37,-27.00,-6.00,15.00
side,0.00,-1.00,0.17,0.49,-0.06,-0.18,-27.00,-8.00,12.00
side,0.00,-1.00,0.16,0.06,0.00,-0.24,-28.00,-7.00,15.00
side,0.00,-1.00,0.16,-1.22,0.37,0.18,-26.00,-8.00,21.00
side,0.00,-1.00,0.16,-1.22,0.06,0.06,-27.00,-8.00,18.00
side,0.00,-1.00,0.16,0.06,0.00,-0.12,-27.00,-7.00,17.00
side,0.00,-1.00,0.16,0.18,0.37,-0.12,-27.00,-5.00,20.00
side,0.00,-1.00,0.16,-0.12,0.31,0.00,-25.00,-9.00,16.00
side,0.01,-1.00,0.17,-0.12,-0.79,0.18,-26.00,-6.00,20.00
side,0.01,-1.00,0.16,-0.55,0.31,0.00,-26.00,-8.00,15.00
side,0.01,-1.00,0.17,-0.73,-0.43,0.12,-26.00,-8.00,16.00
side,0.01,-0.99,0.18,-0.37,-1.46,0.24,-27.00,-8.00,20.00
side,0.01,-1.00,0.17,1.65,0.00,-0.37,-28.00,-7.00,15.00
side,0.01,-1.00,0.17,-0.37,-0.24,0.00,-25.00,-5.00,14.00
side,0.01,-1.00,0.17,1.16,0.18,-0.18,-27.00,-4.00,20.00
side,0.01,-1.00,0.17,-0.06,0.00,-0.24,-27.00,-6.00,11.00
side,0.01,-1.00,0.16,0.43,0.00,-0.18,-28.00,-7.00,19.00
side,0.01,-1.00,0.17,1.71,0.12,-0.31,-27.00,-5.00,15.00
side,0.01,-1.00,0.16,-0.24,0.12,-0.06,-28.00,-7.00,16.00
side,0.01,-1.00,0.16,0.67,0.06,-0.24,-27.00,-4.00,19.00
side,0.00,-1.00,0.16,-0.31,0.06,-0.12,-28.00,-7.00,20.00
side,0.01,-1.00,0.16,0.37,0.18,-0.24,-26.00,-4.00,15.00
side,0.01,-1.00,0.16,0.31,0.24,-0.12,-28.00,-6.00,13.00
side,0.01,-1.00,0.16,-0.85,0.18,0.00,-28.00,-6.00,18.00
side,0.01,-1.00,0.16,-0.92,0.18,0.00,-26.00,-6.00,18.00
side,0.00,-1.00,0.16,1.04,0.31,-0.24,-26.00,-7.00,16.00
side,0.00,-1.00,0.16,-0.06,0.24,-0.06,-26.00,-6.00,18.00
side,0.01,-1.00,0.16,-0.67,0.12,0.00,-28.00,-7.00,20.00
side,0.01,-1.00,0.16,0.37,0.06,-0.12,-27.00,-7.00,16.00
side,0.01,-1.00,0.16,-0.37,0.18,-0.06,-28.00,-6.00,15.00
side,0.01,-1.00,0.16,0.06,0.06,-0.12,-26.00,-8.00,15.00
side,0.01,-1.00,0.17,0.55,0.55,0.06,-29.00,-7.00,17.00
side,0.01,-1.00,0.16,2.50,-0.31,-0.73,-27.00,-5.00,14.00
side,0.00,-1.00,0.12,1.53,1.65,-1.16,-26.00,-8.00,13.00
side,0.01,-1.00,0.17,-0.18,-4.94,1.16,-28.00,-6.00,15.00
side,0.01,-1.00,0.16,-1.28,1.04,0.24,-27.00,-6.00,21.00
side,0.01,-1.00,0.16,-0.12,0.00,-0.24,-28.00,-6.00,12.00
side,0.00,-1.00,0.15,0.55,0.06,-0.18,-28.00,-6.00,11.00
side,0.01,-1.00,0.15,0.06,-0.31,0.12,-28.00,-6.00,15.00
side,0.01,-1.00,0.15,0.55,0.12,-0.12,-27.00,-6.00,14.00
side,0.00,-1.00,0.15,-0.43,0.12,-0.06,-27.00,-8.00,20.00
side,0.00,-1.00,0.15,1.40,0.06,-0.37,-30.00,-6.00,23.00
side,0.00,-1.00,0.15,0.37,-0.06,-0.18,-25.00,-8.00,16.00
side,0.00,-1.00,0.15,0.12,0.12,-0.06,-28.00,-8.00,18.00
side,0.00,-1.00,0.15,0.00,0.18,-0.18,-29.00,-7.00,13.00
side,0.00,-1.00,0.15,0.00,0.31,-0.18,-29.00,-7.00,13.00
side,0.00,-1.00,0.15,-0.61,0.24,0.00,-28.00,-7.00,15.00
side,0.01,-1.00,0.15,-0.79,-0.67,0.18,-29.00,-4.00,14.00
side,0.01,-1.00,0.15,-0.73,0.37,0.00,-27.00,-4.00,18.00
side,0.01,-1.00,0.15,-0.67,0.31,0.12,-27.00,-8.00,15.00
side,0.01,-1.00,0.15,-0.61,0.18,0.06,-28.00,-8.00,17.00
side,0.01,-1.00,0.16,0.24,0.31,-0.12,-28.00,-6.00,17.00
side,0.01,-1.00,0.15,0.79,0.31,-0.18,-28.00,-10.00,12.00
side,0.01,-1.00,0.15,-0.92,0.06,0.00,-27.00,-7.00,13.00
side,0.01,-1.00,0.16,-0.98,-0.06,0.06,-28.00,-5.00,15.00
side,0.01,-1.00,0.16,-1.16,0.12,0.06,-28.00,-9.00,20.00
side,0.01,-1.00,0.16,0.55,0.31,-0.18,-26.00,-7.00,15.00
side,0.01,-1.00,0.16,0.37,-0.06,-0.12,-28.00,-8.00,19.00
side,0.01,-1.00,0.15,2.50,-0.12,-0.55,-27.00,-8.00,15.00
side,0.01,-1.00,0.15,0.55,-0.06,0.00,-26.00,-8.00,14.00
side,0.01,-1.00,0.15,-0.18,-0.18,0.24,-28.00,-5.00,16.00
side,0.01,-1.00,0.15,0.98,0.00,0.00,-27.00,-4.00,16.00
side,0.01,-1.00,0.15,0.98,0.06,-0.31,-28.00,-8.00,15.00
side,0.01,-1.00,0.15,-0.73,-0.24,-0.06,-29.00,-7.00,20.00
side,0.01,-1.00,0.15,0.55,-0.24,-0.12,-29.00,-5.00,19.00
side,0.01,-1.00,0.15,0.06,0.12,-0.06,-29.00,-5.00,17.00
side,0.01,-1.00,0.15,0.37,0.00,0.06,-27.00,-5.00,13.00
side,0.01,-1.00,0.15,-0.18,0.43,0.00,-28.00,-7.00,11.00
side,0.00,-1.00,0.15,-0.18,0.18,-0.24,-29.00,-7.00,12.00
side,0.01,-1.00,0.15,0.06,-0.06,0.00,-26.00,-3.00,15.00
side,0.01,-1.00,0.15,0.24,0.00,-0.06,-28.00,-5.00,15.00
side,0.01,-1.00,0.15,0.00,0.18,-0.12,-28.00,-4.00,13.00
side,0.01,-1.00,0.15,0.06,0.31,-0.06,-28.00,-6.00,20.00
side,0.01,-1.00,0.15,0.24,0.06,0.00,-29.00,-6.00,15.00
side,0.01,-1.00,0.15,0.00,0.31,-0.06,-27.00,-5.00,19.00
side,0.01,-1.00,0.15,-0.18,0.61,0.06,-28.00,-5.00,17.00
side,0.01,-1.00,0.15,0.00,0.18,-0.06,-30.00,-8.00,12.00
side,0.01,-1.00,0.15,0.06,0.00,-0.12,-28.00,-8.00,16.00
side,0.01,-1.00,0.15,0.00,0.31,-0.18,-29.00,-6.00,18.00
side,0.01,-1.00,0.15,0.18,0.06,-0.12,-26.00,-6.00,14.00
side,0.01,-1.00,0.15,-0.12,0.18,-0.24,-29.00,-5.00,16.00
side,0.01,-1.00,0.15,0.00,0.12,-0.18,-27.00,-5.00,16.00
side,0.01,-1.00,0.15,0.18,0.12,0.00,-29.00,-8.00,18.00
side,0.01,-1.00,0.15,0.06,0.06,-0.12,-30.00,-6.00,15.00
side,0.01,-1.00,0.15,0.18,0.06,-0.06,-28.00,-6.00,14.00
side,0.01,-1.00,0.14,0.79,0.24,-0.24,-28.00,-7.00,12.00
side,0.01,-1.00,0.14,0.18,-0.24,-0.12,-28.00,-5.00,19.00
side,0.01,-1.00,0.14,0.06,-0.06,-0.12,-29.00,-8.00,11.00
side,0.01,-1.00,0.15,0.24,0.00,0.00,-28.00,-5.00,14.00
side,0.01,-1.00,0.15,0.18,0.00,-0.06,-27.00,-6.00,15.00
side,0.01,-1.00,0.14,0.06,0.18,0.00,-28.00,-8.00,16.00
side,0.01,-1.00,0.15,0.00,0.18,0.06,-29.00,-4.00,14.00
side,0.01,-1.00,0.15,0.24,-0.31,-0.12,-29.00,-9.00,11.00
side,0.01,-1.00,0.15,0.24,-0.12,-0.06,-29.00,-5.00,17.00
