Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
side,0.02,-1.00,-0.17,-3.97,0.06,-0.12,-36.00,-6.00,-83.00
side,0.02,-1.00,-0.16,-0.31,-0.79,-0.31,-36.00,-6.00,-75.00
side,0.02,-1.00,-0.14,-5.43,-0.55,-0.24,-37.00,-6.00,-75.00
side,0.02,-1.00,-0.12,-0.61,0.00,-0.18,-37.00,-6.00,-77.00
side,0.02,-1.00,-0.13,-0.49,0.00,-0.12,-37.00,-5.00,-73.00
side,0.02,-1.01,-0.12,-9.03,1.77,0.12,-40.00,-5.00,-75.00
side,0.02,-1.01,-0.09,-4.94,-0.24,-0.24,-37.00,-5.00,-74.00
side,0.02,-1.01,-0.08,-1.04,-0.37,-0.12,-38.00,-7.00,-72.00
side,0.02,-1.01,-0.07,-0.61,0.12,-0.12,-39.00,-7.00,-72.00
side,0.02,-1.01,-0.07,2.75,0.24,-0.18,-39.00,-4.00,-66.00
side,0.02,-1.00,-0.12,21.91,2.56,0.24,-35.00,-6.00,-74.00
side,0.02,-1.00,-0.15,1.46,0.18,0.00,-38.00,-7.00,-80.00
side,0.02,-1.00,-0.15,-1.89,0.12,-0.06,-35.00,-5.00,-77.00
side,0.02,-1.00,-0.15,-0.79,0.06,-0.12,-36.00,-5.00,-73.00
side,0.02,-1.00,-0.15,-0.12,0.18,-0.06,-35.00,-8.00,-80.00
side,0.02,-1.00,-0.15,-0.43,0.12,-0.12,-36.00,-6.00,-79.00
side,0.02,-1.00,-0.15,0.98,0.12,-0.12,-34.00,-6.00,-79.00
side,0.02,-1.00,-0.15,0.61,0.12,-0.12,-38.00,-4.00,-76.00
side,0.02,-1.00,-0.15,0.92,0.12,-0.12,-35.00,-5.00,-76.00
side,0.02,-1.00,-0.15,1.16,0.12,-0.12,-35.00,-6.00,-77.00
side,0.02,-1.00,-0.16,0.92,0.12,-0.06,-35.00,-6.00,-80.00
side,0.02,-1.00,-0.16,0.24,0.12,-0.12,-35.00,-6.00,-81.00
side,0.02,-1.00,-0.17,1.83,0.18,-0.12,-34.00,-6.00,-74.00
side,0.02,-1.00,-0.17,0.55,0.00,-0.24,-34.00,-8.00,-80.00
side,0.02,-1.00,-0.17,0.55,0.12,-0.12,-34.00,-5.00,-74.00
side,0.02,-1.00,-0.17,-0.55,0.12,-0.12,-34.00,-6.00,-80.00
side,0.02,-1.00,-0.16,-0.43,0.18,-0.06,-33.00,-4.00,-81.00
side,0.02,-1.00,-0.16,-0.06,0.12,-0.12,-35.00,-5.00,-76.00
side,0.02,-1.00,-0.16,-0.55,0.12,0.00,-34.00,-8.00,-76.00
side,0.02,-1.00,-0.16,-2.56,0.06,-0.12,-33.00,-6.00,-83.00
side,0.02,-1.00,-0.16,-0.18,0.18,-0.06,-36.00,-4.00,-74.00
side,0.02,-1.00,-0.16,2.26,0.18,-0.12,-35.00,-5.00,-71.00
side,0.02,-1.00,-0.16,-0.49,0.18,-0.12,-36.00,-6.00,-74.00
side,0.02,-1.00,-0.16,-0.43,0.18,-0.18,-33.00,-5.00,-73.00
side,0.02,-1.00,-0.16,0.31,0.12,-0.12,-34.00,-4.00,-76.00
side,0.02,-1.00,-0.17,0.49,0.18,-0.18,-34.00,-5.00,-80.00
side,0.02,-1.00,-0.17,0.85,0.06,-0.06,-34.00,-6.00,-77.00
side,0.02,-1.00,-0.17,1.71,0.12,-0.12,-33.00,-6.00,-80.00
side,0.02,-1.00,-0.17,0.49,0.18,-0.12,-35.00,-7.00,-80.00
side,0.02,-1.00,-0.17,0.55,0.12,-0.06,-34.00,-4.00,-77.00
side,0.02,-1.00,-0.17,-0.43,0.12,-0.06,-35.00,-5.00,-75.00
side,0.02,-1.00,-0.16,-2.44,0.18,-0.12,-34.00,-6.00,-79.00
side,0.02,-1.00,-0.16,-0.37,0.12,-0.12,-36.00,-5.00,-74.00
side,0.02,-1.00,-0.16,-0.61,0.12,-0.06,-35.00,-5.00,-78.00
side,0.02,-1.00,-0.16,-0.37,0.18,-0.18,-36.00,-6.00,-79.00
side,0.02,-1.00,-0.15,-0.12,0.12,-0.06,-36.00,-7.00,-78.00
side,0.02,-1.00,-0.16,1.59,0.18,-0.12,-35.00,-6.00,-75.00
side,0.02,-1.00,-0.16,0.43,0.12,-0.18,-33.00,-4.00,-75.00
side,0.02,-1.00,-0.16,-0.18,0.12,-0.06,-35.00,-6.00,-76.00
side,0.02,-1.00,-0.16,0.00,0.12,-0.06,-34.00,-7.00,-78.00
side,0.02,-1.00,-0.16,0.55,0.06,-0.12,-37.00,-4.00,-79.00
side,0.02,-1.00,-0.17,0.12,0.18,-0.12,-36.00,-6.00,-78.00
side,0.02,-1.00,-0.17,0.55,0.18,-0.12,-34.00,-4.00,-77.00
side,0.02,-1.00,-0.17,0.18,0.18,-0.12,-34.00,-7.00,-74.00
side,0.02,-1.00,-0.17,1.46,0.24,-0.12,-35.00,-5.00,-79.00
side,0.02,-1.00,-0.17,0.00,0.12,-0.12,-35.00,-7.00,-82.00
side,0.02,-1.00,-0.17,0.12,0.18,-0.06,-34.00,-8.00,-78.00
side,0.02,-1.00,-0.16,0.00,0.12,-0.12,-34.00,-5.00,-74.00
side,0.02,-1.00,-0.17,0.24,0.18,-0.12,-34.00,-4.00,-82.00
side,0.02,-1.00,-0.16,-2.08,0.18,-0.12,-34.00,-6.00,-77.00
side,0.02,-1.00,-0.16,-1.53,0.12,-0.12,-35.00,-3.00,-79.00
side,0.02,-1.00,-0.16,0.06,0.12,-0.12,-34.00,-6.00,-78.00
side,0.02,-1.00,-0.17,2.87,0.18,-0.12,-35.00,-6.00,-78.00
side,0.02,-1.00,-0.16,-2.75,0.06,-0.12,-33.00,-5.00,-74.00
side,0.02,-1.00,-0.13,-17.70,-0.55,-0.24,-40.00,-5.00,-73.00
side,0.02,-1.01,-0.04,-8.85,0.79,-0.06,-39.00,-5.00,-70.00
side,0.02,-1.01,-0.02,-1.59,0.79,-0.12,-41.00,-6.00,-71.00
side,0.02,-1.01,-0.02,-2.44,-0.43,-0.12,-44.00,-6.00,-72.00
side,0.02,-1.01,-0.01,0.31,0.18,-0.24,-41.00,-4.00,-69.00
side,0.01,-1.01,-0.01,13.67,2.44,-0.18,-42.00,-5.00,-71.00
side,0.02,-1.01,-0.10,11.66,2.62,0.06,-38.00,-5.00,-74.00
side,0.02,-1.00,-0.15,0.55,0.18,-0.12,-35.00,-5.00,-75.00
side,0.02,-1.00,-0.17,5.86,0.92,0.00,-34.00,-5.00,-75.00
side,0.02,-1.00,-0.17,-3.36,0.12,-0.24,-35.00,-6.00,-80.00
side,0.02,-1.00,-0.16,-1.53,-0.18,-0.18,-37.00,-4.00,-82.00
side,0.02,-1.00,-0.15,-1.53,-0.43,-0.31,-37.00,-5.00,-71.00
side,0.02,-1.00,-0.14,-0.61,0.06,-0.06,-37.00,-5.00,-75.00
side,0.02,-1.00,-0.14,-0.61,0.12,-0.12,-38.00,-3.00,-79.00
side,0.02,-1.00,-0.14,0.98,0.12,-0.12,-36.00,-5.00,-77.00
side,0.02,-1.00,-0.14,-0.06,0.12,-0.18,-34.00,-4.00,-73.00
side,0.02,-1.00,-0.14,3.17,0.18,-0.12,-38.00,-6.00,-74.00
side,0.02,-1.00,-0.14,1.53,0.12,-0.06,-36.00,-6.00,-79.00
side,0.02,-1.00,-0.15,0.73,0.12,-0.06,-34.00,-5.00,-76.00
side,0.02,-1.00,-0.15,2.01,0.18,-0.06,-37.00,-2.00,-78.00
side,0.02,-1.00,-0.16,1.34,-0.61,-0.18,-36.00,-2.00,-80.00
side,0.02,-1.00,-0.16,0.43,0.24,-0.06,-37.00,-3.00,-77.00
side,0.02,-1.00,-0.16,0.12,0.24,-0.06,-36.00,-3.00,-75.00
side,0.02,-1.00,-0.16,-0.49,0.12,-0.12,-35.00,-4.00,-80.00
side,0.02,-1.00,-0.15,-2.01,0.12,-0.06,-35.00,-6.00,-76.00
side,0.02,-1.00,-0.15,-1.65,0.12,-0.18,-34.00,-4.00,-76.00
side,0.02,-1.00,-0.15,-1.59,0.18,-0.12,-37.00,-5.00,-78.00
side,0.02,-1.00,-0.14,-2.20,0.12,-0.18,-35.00,-5.00,-77.00
side,0.02,-1.00,-0.14,-1.10,0.12,-0.12,-37.00,-6.00,-78.00
side,0.02,-1.00,-0.14,1.10,0.18,-0.12,-35.00,-5.00,-73.00
side,0.02,-1.00,-0.14,0.37,0.12,-0.12,-37.00,-4.00,-80.00
side,0.02,-1.00,-0.14,2.32,0.18,-0.06,-34.00,-3.00,-74.00
side,0.02,-1.00,-0.15,2.01,0.24,-0.12,-36.00,-5.00,-84.00
side,0.02,-1.00,-0.15,1.16,0.18,-0.18,-35.00,-2.00,-80.00
side,0.02,-1.00,-0.15,1.34,0.24,-0.18,-34.00,-4.00,-75.00
side,0.02,-1.00,-0.16,0.31,0.12,-0.06,-38.00,-5.00,-75.00
side,0.02,-1.00,-0.16,1.46,0.12,-0.06,-35.00,-3.00,-75.00
side,0.02,-1.00,-0.16,0.98,0.12,-0.12,-34.00,-4.00,-77.00
side,0.02,-1.00,-0.16,-1.71,0.12,-0.12,-35.00,-5.00,-81.00
side,0.02,-1.00,-0.16,-0.24,0.18,-0.12,-34.00,-4.00,-76.00
side,0.02,-1.00,-0.16,2.26,0.24,-0.06,-37.00,-5.00,-77.00
side,0.02,-1.00,-0.17,2.26,0.18,-0.12,-34.00,-4.00,-82.00
side,0.02,-1.00,-0.18,1.59,0.24,-0.06,-35.00,-5.00,-76.00
side,0.02,-1.00,-0.18,-0.43,0.12,-0.06,-35.00,-4.00,-77.00
side,0.02,-1.00,-0.17,-2.08,0.12,-0.12,-35.00,-5.00,-75.00
side,0.02,-1.00,-0.17,1.89,0.18,-0.12,-33.00,-4.00,-77.00
side,0.02,-1.00,-0.18,-0.55,0.18,-0.12,-34.00,-6.00,-79.00
side,0.02,-1.00,-0.18,-7.02,0.00,-0.12,-34.00,-6.00,-81.00
side,0.02,-1.00,-0.15,3.72,0.12,-0.06,-36.00,-4.00,-78.00
side,0.02,-1.00,-0.15,0.12,0.12,-0.12,-33.00,-5.00,-76.00
side,0.02,-1.00,-0.16,2.81,0.06,-0.18,-35.00,-5.00,-81.00
side,0.02,-1.00,-0.17,-0.12,0.24,-0.18,-34.00,-5.00,-82.00
side,0.02,-1.00,-0.16,-0.79,0.18,-0.12,-33.00,-5.00,-80.00
side,0.02,-1.00,-0.15,-1.71,0.06,-0.12,-37.00,-4.00,-79.00
side,0.02,-1.00,-0.17,2.50,-1.28,-0.37,-34.00,-5.00,-80.00
side,0.01,-1.00,-0.16,-0.43,0.18,-0.12,-36.00,-4.00,-77.00
side,0.02,-1.00,-0.14,0.00,0.12,-0.12,-37.00,-5.00,-74.00
side,0.02,-1.00,-0.14,1.95,0.24,-0.18,-35.00,-7.00,-73.00
side,0.02,-1.00,-0.14,-1.22,0.18,-0.06,-35.00,-5.00,-76.00
side,0.02,-1.00,-0.14,0.49,0.24,-0.18,-35.00,-2.00,-75.00
side,0.03,-1.00,-0.14,-1.71,0.92,-0.06,-36.00,-6.00,-75.00
side,0.02,-1.00,-0.13,7.08,0.12,0.00,-39.00,-6.00,-78.00
side,0.02,-1.00,-0.15,4.94,-2.44,-0.43,-38.00,-6.00,-74.00
side,0.02,-1.00,-0.16,5.86,-1.22,-0.49,-34.00,-6.00,-80.00
side,0.02,-0.99,-0.19,8.67,1.34,0.12,-32.00,-2.00,-83.00
side,0.02,-0.99,-0.20,-8.12,0.12,-0.18,-33.00,-8.00,-80.00
side,0.02,-1.01,-0.08,-31.80,-0.31,-0.18,-37.00,-5.00,-80.00
side,0.02,-1.01,-0.02,-5.25,-0.55,-0.12,-42.00,-4.00,-67.00
side,0.03,-1.01,0.03,-9.64,-3.48,-0.31,-44.00,-5.00,-71.00
side,0.02,-1.01,0.03,6.53,0.31,-0.24,-42.00,-6.00,-65.00
side,0.02,-1.01,0.04,-5.31,-1.40,-0.12,-42.00,-8.00,-67.00
side,0.02,-1.01,0.05,-0.79,-0.24,-0.12,-42.00,-7.00,-66.00
side,0.02,-1.01,0.05,0.67,-0.12,-0.12,-46.00,-6.00,-65.00
side,0.02,-1.01,0.05,-0.79,0.24,-0.12,-44.00,-5.00,-69.00
side,0.02,-1.01,0.01,7.45,1.65,-0.06,-44.00,-4.00,-73.00
side,0.02,-1.01,0.02,-0.55,0.37,-0.18,-43.00,-4.00,-65.00
side,0.02,-1.01,0.02,0.06,0.24,-0.06,-42.00,-8.00,-67.00
side,0.02,-1.01,0.01,0.49,0.24,-0.12,-44.00,-6.00,-68.00
side,0.02,-1.01,0.01,5.74,1.16,-0.06,-42.00,-5.00,-69.00
side,0.02,-1.01,-0.02,6.10,1.46,-0.24,-41.00,-4.00,-66.00
side,0.02,-1.01,-0.04,2.14,0.12,0.00,-41.00,-4.00,-71.00
side,0.02,-1.01,-0.04,-0.49,0.12,-0.12,-40.00,-4.00,-67.00
side,0.02,-1.01,-0.04,0.31,0.18,-0.18,-42.00,-4.00,-71.00
side,0.02,-1.01,-0.04,1.22,0.18,-0.18,-40.00,-5.00,-69.00
side,0.02,-1.01,-0.04,4.09,1.71,0.06,-39.00,-4.00,-71.00
side,0.02,-1.01,-0.07,2.99,0.49,-0.06,-38.00,-4.00,-74.00
side,0.02,-1.01,-0.07,-1.59,0.12,-0.18,-40.00,-7.00,-70.00
side,0.02,-1.01,-0.06,-0.85,0.12,-0.12,-41.00,-4.00,-72.00
side,0.02,-1.01,-0.06,0.67,0.18,-0.18,-40.00,-6.00,-70.00
side,0.02,-1.01,-0.06,-0.67,-0.06,-0.12,-41.00,-6.00,-74.00
side,0.02,-1.01,-0.06,-1.95,0.06,-0.18,-40.00,-4.00,-72.00
side,0.02,-1.01,-0.05,-1.46,-0.12,-0.18,-41.00,-5.00,-73.00
side,0.02,-1.01,-0.05,0.43,0.12,-0.12,-41.00,-4.00,-71.00
side,0.02,-1.01,-0.05,-0.37,0.18,-0.18,-41.00,-6.00,-72.00
side,0.02,-1.01,-0.05,-0.49,0.18,-0.12,-43.00,-6.00,-73.00
side,0.02,-1.01,-0.05,0.55,0.12,-0.12,-41.00,-5.00,-74.00
side,0.02,-1.01,-0.06,-0.73,0.12,-0.18,-43.00,-6.00,-74.00
side,0.02,-1.01,-0.06,1.10,0.18,-0.18,-38.00,-5.00,-73.00
side,0.02,-1.01,-0.07,0.00,0.18,-0.12,-39.00,-4.00,-72.00
side,0.02,-1.01,-0.06,-1.71,0.12,-0.12,-40.00,-4.00,-64.00
side,0.02,-1.01,-0.06,-0.55,0.12,-0.18,-38.00,-5.00,-74.00
side,0.02,-1.01,-0.06,-0.12,0.24,-0.18,-41.00,-6.00,-74.00
side,0.02,-1.01,-0.06,0.55,0.24,-0.18,-41.00,-5.00,-68.00
side,0.02,-1.01,-0.06,0.43,0.12,-0.06,-40.00,-5.00,-71.00
side,0.02,-1.01,-0.05,0.06,0.18,-0.18,-38.00,-5.00,-73.00
side,0.02,-1.01,-0.05,0.98,0.18,-0.12,-38.00,-4.00,-72.00
side,0.02,-1.01,-0.05,1.04,0.18,-0.12,-41.00,-4.00,-71.00
side,0.02,-1.01,-0.05,0.92,0.18,-0.18,-41.00,-4.00,-75.00
side,0.02,-1.01,-0.05,1.65,0.18,-0.18,-41.00,-4.00,-71.00
side,0.02,-1.01,-0.05,2.20,0.18,-0.06,-40.00,-3.00,-72.00
side,0.02,-1.01,-0.06,1.16,0.12,-0.06,-39.00,-6.00,-66.00
side,0.02,-1.01,-0.06,2.14,0.18,-0.12,-41.00,-8.00,-69.00
side,0.02,-1.01,-0.06,1.22,0.18,-0.06,-39.00,-7.00,-73.00
side,0.02,-1.01,-0.06,0.61,0.18,-0.06,-41.00,-4.00,-76.00
side,0.02,-1.01,-0.07,0.85,0.12,-0.06,-41.00,-6.00,-75.00
side,0.02,-1.01,-0.06,-0.18,0.18,-0.18,-40.00,-4.00,-68.00
side,0.02,-1.01,-0.06,0.06,0.18,-0.06,-41.00,-5.00,-75.00
side,0.02,-1.01,-0.06,0.00,0.12,-0.18,-41.00,-5.00,-75.00
side,0.02,-1.01,-0.06,-0.43,0.12,-0.12,-45.00,-4.00,-76.00
side,0.02,-1.01,-0.06,-1.10,0.24,-0.18,-41.00,-5.00,-70.00
side,0.02,-1.01,-0.05,0.12,0.18,-0.18,-40.00,-4.00,-72.00
side,0.02,-1.01,-0.05,-0.73,0.18,-0.12,-40.00,-4.00,-79.00
side,0.02,-1.01,-0.05,0.49,0.12,-0.12,-42.00,-5.00,-73.00
