Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
side,-0.02,0.97,0.09,0.31,0.18,-0.12,57.00,-13.00,14.00
side,-0.02,0.97,0.10,-0.24,0.37,-0.18,57.00,-12.00,14.00
side,-0.02,0.97,0.09,-0.49,0.12,-0.06,57.00,-11.00,16.00
side,-0.02,0.97,0.09,-0.61,0.24,-0.12,60.00,-14.00,14.00
side,-0.02,0.97,0.09,0.18,0.06,-0.12,57.00,-13.00,18.00
side,-0.02,0.97,0.09,-0.49,0.12,-0.18,59.00,-11.00,18.00
side,-0.02,0.97,0.09,0.24,0.12,-0.12,60.00,-11.00,17.00
side,-0.02,0.97,0.09,-0.92,0.55,-0.12,61.00,-12.00,13.00
side,-0.02,0.97,0.08,1.95,0.24,-0.24,58.00,-11.00,14.00
side,-0.02,0.98,0.08,-0.12,0.18,-0.12,58.00,-9.00,14.00
side,-0.02,0.97,0.08,1.16,0.49,-0.18,59.00,-13.00,17.00
side,-0.02,0.97,0.08,0.55,0.06,0.00,61.00,-12.00,12.00
side,-0.02,0.97,0.09,0.43,0.06,-0.12,60.00,-13.00,12.00
side,-0.02,0.97,0.09,1.34,0.12,-0.24,59.00,-11.00,20.00
side,-0.02,0.97,0.09,-0.12,0.12,-0.18,59.00,-13.00,18.00
side,-0.02,0.98,0.09,-2.50,-0.37,-0.06,59.00,-11.00,18.00
side,-0.02,0.97,0.09,-1.46,0.12,-0.06,59.00,-11.00,15.00
side,-0.02,0.97,0.09,0.18,0.06,-0.12,61.00,-12.00,16.00
side,-0.02,0.97,0.09,-0.67,0.12,-0.12,59.00,-12.00,18.00
side,-0.02,0.97,0.09,0.06,0.12,-0.12,59.00,-11.00,18.00
side,-0.02,0.97,0.08,0.06,0.18,-0.18,58.00,-12.00,12.00
side,-0.02,0.97,0.09,0.18,0.12,-0.18,60.00,-12.00,16.00
side,-0.02,0.97,0.08,0.43,0.18,-0.12,57.00,-12.00,17.00
side,-0.02,0.97,0.09,-0.24,0.12,-0.12,58.00,-12.00,14.00
side,-0.02,0.97,0.08,0.31,0.18,-0.06,59.00,-12.00,18.00
side,-0.02,0.97,0.08,0.37,0.12,-0.18,59.00,-12.00,15.00
side,-0.02,0.97,0.09,0.18,0.18,-0.12,60.00,-13.00,19.00
side,-0.02,0.97,0.09,0.37,0.18,-0.12,59.00,-11.00,17.00
side,-0.02,0.97,0.09,-0.18,0.12,-0.12,57.00,-12.00,17.00
side,-0.02,0.97,0.09,0.92,0.12,-0.12,60.00,-12.00,18.00
side,-0.02,0.97,0.09,1.53,0.31,-0.12,60.00,-11.00,15.00
side,-0.02,0.97,0.09,1.34,0.67,-0.12,59.00,-12.00,18.00
side,-0.02,0.97,0.10,-0.12,0.18,-0.12,57.00,-9.00,19.00
side,-0.02,0.97,0.10,-0.31,0.18,-0.18,57.00,-13.00,14.00
side,-0.02,0.97,0.09,-0.18,0.24,-0.18,60.00,-14.00,19.00
side,-0.02,0.97,0.09,-2.38,0.06,-0.06,59.00,-12.00,18.00
side,-0.02,0.97,0.09,0.67,-0.06,-0.06,57.00,-13.00,16.00
side,-0.02,0.97,0.09,0.00,0.12,-0.12,58.00,-11.00,13.00
side,-0.02,0.97,0.09,-1.16,0.06,-0.12,60.00,-12.00,14.00
side,-0.02,0.97,0.09,-0.12,0.12,-0.12,60.00,-12.00,14.00
side,-0.02,0.97,0.09,-0.12,0.12,-0.12,60.00,-13.00,15.00
side,-0.02,0.97,0.09,0.55,0.18,-0.12,59.00,-12.00,12.00
side,-0.02,0.97,0.09,0.06,0.18,-0.06,60.00,-11.00,16.00
side,-0.02,0.97,0.09,-0.12,0.12,-0.12,59.00,-12.00,13.00
side,-0.02,0.97,0.09,0.49,0.12,-0.18,60.00,-12.00,12.00
side,-0.02,0.97,0.09,0.55,0.18,-0.18,59.00,-13.00,15.00
side,-0.02,0.97,0.09,0.61,0.18,-0.12,58.00,-11.00,16.00
side,-0.02,0.97,0.09,0.06,0.18,-0.18,59.00,-9.00,14.00
side,-0.02,0.97,0.09,0.00,0.12,-0.18,62.00,-11.00,16.00
side,-0.02,0.97,0.09,-0.18,0.12,-0.18,60.00,-12.00,14.00
side,-0.02,0.97,0.10,0.98,0.18,-0.18,58.00,-13.00,17.00
side,-0.02,0.97,0.10,-0.37,0.18,-0.12,59.00,-11.00,16.00
side,-0.02,0.97,0.10,2.50,0.92,-0.06,57.00,-15.00,14.00
side,-0.02,0.97,0.10,-0.61,0.12,-0.12,59.00,-11.00,15.00
side,-0.02,0.97,0.10,-0.31,0.24,-0.12,59.00,-12.00,16.00
side,-0.02,0.97,0.09,1.22,0.06,-0.06,59.00,-12.00,13.00
side,-0.02,0.97,0.09,0.00,0.12,-0.12,59.00,-11.00,19.00
side,-0.02,0.97,0.09,-1.10,0.06,-0.18,59.00,-15.00,12.00
side,-0.02,0.97,0.09,-0.31,0.18,-0.12,60.00,-11.00,15.00
side,-0.02,0.97,0.09,0.37,0.18,-0.12,59.00,-13.00,17.00
side,-0.02,0.97,0.09,0.31,0.24,-0.12,59.00,-13.00,17.00
side,-0.02,0.97,0.09,0.67,0.18,-0.06,62.00,-11.00,16.00
side,-0.02,0.97,0.09,0.67,0.18,-0.12,60.00,-11.00,14.00
side,-0.02,0.97,0.09,-0.06,0.18,-0.18,59.00,-13.00,17.00
side,-0.02,0.97,0.10,3.17,0.37,0.06,60.00,-13.00,13.00
side,-0.02,0.98,0.08,-8.85,-3.11,-0.67,57.00,-11.00,16.00
side,-0.02,0.97,0.09,5.13,1.53,-0.06,60.00,-11.00,11.00
side,-0.02,0.97,0.10,-0.06,0.18,-0.18,59.00,-13.00,12.00
side,-0.02,0.97,0.10,-0.43,0.06,-0.12,59.00,-11.00,16.00
side,-0.02,0.97,0.10,5.68,0.18,-0.31,59.00,-11.00,18.00
side,-0.02,0.97,0.10,-0.73,0.18,-0.12,60.00,-10.00,15.00
side,-0.02,0.97,0.10,0.31,0.18,-0.12,59.00,-13.00,14.00
side,-0.02,0.97,0.10,-0.55,0.12,-0.18,60.00,-13.00,15.00
side,-0.02,0.97,0.10,0.98,0.18,-0.12,60.00,-10.00,12.00
side,-0.02,0.97,0.10,-0.18,0.12,-0.12,59.00,-14.00,15.00
side,-0.02,0.97,0.10,5.86,10.44,1.16,59.00,-11.00,16.00
side,-0.02,0.97,0.11,-2.44,0.18,-0.06,58.00,-12.00,18.00
side,-0.02,0.97,0.10,-2.99,0.12,-0.18,59.00,-13.00,18.00
side,-0.02,0.97,0.09,-0.12,0.18,-0.12,58.00,-13.00,13.00
side,-0.02,0.97,0.10,3.05,0.18,-0.18,58.00,-12.00,15.00
side,-0.03,0.97,0.11,-3.05,-2.20,0.18,59.00,-12.00,18.00
side,-0.02,0.97,0.11,0.92,0.06,-0.18,56.00,-13.00,16.00
side,-0.02,0.97,0.10,-1.10,0.18,-0.18,59.00,-12.00,17.00
side,-0.02,0.97,0.10,-0.06,0.18,-0.18,59.00,-11.00,15.00
side,-0.02,0.97,0.11,1.22,0.24,-0.24,57.00,-12.00,18.00
side,-0.02,0.97,0.11,-0.61,0.12,-0.12,56.00,-13.00,18.00
side,-0.02,0.97,0.11,-0.43,0.18,-0.12,57.00,-11.00,14.00
side,-0.02,0.97,0.10,0.37,0.18,-0.12,60.00,-11.00,11.00
side,-0.02,0.97,0.10,-0.67,0.12,-0.12,59.00,-13.00,15.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,60.00,-11.00,18.00
side,-0.02,0.97,0.10,0.31,0.18,-0.18,57.00,-12.00,17.00
side,-0.02,0.97,0.10,-0.49,0.12,-0.06,59.00,-11.00,18.00
side,-0.02,0.97,0.10,0.18,0.06,-0.12,58.00,-11.00,17.00
side,-0.02,0.97,0.10,-0.92,0.12,-0.18,60.00,-13.00,16.00
side,-0.02,0.97,0.10,0.55,0.12,-0.24,61.00,-11.00,13.00
side,-0.02,0.97,0.10,0.55,0.24,-0.18,57.00,-12.00,20.00
side,-0.02,0.97,0.10,-0.43,0.06,-0.12,60.00,-12.00,16.00
side,-0.02,0.97,0.10,0.79,0.12,-0.12,59.00,-11.00,16.00
side,-0.02,0.97,0.10,0.79,0.12,-0.12,60.00,-13.00,15.00
side,-0.02,0.97,0.10,-2.50,0.12,-0.06,57.00,-15.00,16.00
side,-0.02,0.97,0.10,0.43,0.12,-0.12,57.00,-15.00,18.00
side,-0.02,0.97,0.10,0.67,0.12,-0.18,57.00,-19.00,18.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-14.00,21.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-13.00,12.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,57.00,-13.00,20.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,57.00,-11.00,14.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-14.00,18.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,57.00,-12.00,18.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,60.00,-14.00,21.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,57.00,-16.00,19.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,57.00,-14.00,17.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-13.00,14.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-13.00,14.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-15.00,16.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,56.00,-12.00,17.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-14.00,16.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,57.00,-13.00,14.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,56.00,-13.00,18.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-12.00,12.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-11.00,19.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,57.00,-13.00,14.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,57.00,-12.00,16.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,60.00,-12.00,12.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,57.00,-12.00,18.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-11.00,16.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-12.00,14.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,61.00,-11.00,14.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,56.00,-13.00,16.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,61.00,-12.00,17.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-10.00,20.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-12.00,14.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-11.00,16.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-13.00,15.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,60.00,-11.00,18.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,60.00,-14.00,16.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-11.00,17.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-13.00,11.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-11.00,13.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-13.00,19.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-12.00,20.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-13.00,17.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-13.00,17.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,57.00,-13.00,13.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-13.00,18.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-15.00,14.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-11.00,11.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,60.00,-11.00,15.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-13.00,19.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,57.00,-13.00,16.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,57.00,-14.00,19.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,56.00,-13.00,17.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,60.00,-13.00,14.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-13.00,17.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-14.00,20.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,60.00,-15.00,14.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-13.00,14.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,60.00,-12.00,16.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-11.00,17.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,63.00,-13.00,15.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-15.00,12.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,60.00,-10.00,10.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-13.00,14.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,61.00,-11.00,17.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,61.00,-13.00,13.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,60.00,-12.00,16.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,58.00,-10.00,10.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,59.00,-13.00,18.00
side,-0.02,0.97,0.10,0.73,0.12,-0.18,60.00,-12.00,14.00
